ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,has_tests_jar,err,manual_eval
com.io7m.ervilla:com.io7m.ervilla,0.0.2,io7m/ervilla,com.io7m.ervilla-0.0.2,io7m-com/ervilla,com.io7m.ervilla-0.0.2,35f749377d265a7d07e1bd41b77e783c5a58093d,True,True,False,,
com.io7m.ervilla:com.io7m.ervilla,0.0.5,io7m/ervilla,com.io7m.ervilla-0.0.5,io7m-com/ervilla,com.io7m.ervilla-0.0.5,4666bbb9903d3260e50dc6381d14a2cb9e91fce1,True,True,False,,
com.io7m.ervilla:com.io7m.ervilla,0.0.3,io7m/ervilla,com.io7m.ervilla-0.0.3,io7m-com/ervilla,com.io7m.ervilla-0.0.3,6838f914ab60a28e137efa42c0f78848bbe2ef76,True,True,False,,
com.io7m.ervilla:com.io7m.ervilla,0.0.1,io7m/ervilla,com.io7m.ervilla-0.0.1,io7m-com/ervilla,com.io7m.ervilla-0.0.1,cdfa0e82384f82bac6dca20346b8370739090a6b,True,True,False,,
com.io7m.calino:com.io7m.calino,0.0.1,io7m/calino,com.io7m.calino-0.0.1,io7m-com/calino,com.io7m.calino-0.0.1,173bd97d6f4cc6dc8482cae678c48d1e453d86ca,True,True,False,,
com.io7m.repetoir:com.io7m.repetoir,1.0.0,io7m/repetoir,com.io7m.repetoir-1.0.0,io7m-com/repetoir,com.io7m.repetoir-1.0.0,2dc2ea8da4e93eee051928f2bea980024dd133e3,True,True,False,,
com.io7m.repetoir:com.io7m.repetoir,0.0.1,io7m/repetoir,com.io7m.repetoir-0.0.1,io7m-com/repetoir,com.io7m.repetoir-0.0.1,f0ccffa3fc41af1c6bcedb0ed3bd40fe902e23c1,True,True,False,,
com.io7m.jattribute:com.io7m.jattribute,0.0.1,io7m/jattribute,com.io7m.jattribute-0.0.1,io7m-com/jattribute,com.io7m.jattribute-0.0.1,61cc694b5ad69c6ef7a4ae58d88b688218d1464d,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.1.0,io7m/quarrel,com.io7m.quarrel-1.1.0,io7m-com/quarrel,com.io7m.quarrel-1.1.0,2209aa06a194f28ebf9feec1baef5a820a78b40d,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,0.0.1,io7m/quarrel,com.io7m.quarrel-0.0.1,io7m-com/quarrel,com.io7m.quarrel-0.0.1,32683ce26f78d638050d6008b48c0bbf0a97482e,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.4.0,io7m/quarrel,e10a9820d44377703aa013a35732ac0b64abf3cd,io7m-com/quarrel,com.io7m.quarrel-1.4.0,e10a9820d44377703aa013a35732ac0b64abf3cd,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.2.0,io7m/quarrel,com.io7m.quarrel-1.2.0,io7m-com/quarrel,com.io7m.quarrel-1.2.0,b16497307c1e1f155655788786e89b1bc206e20a,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.5.0,io7m/quarrel,com.io7m.quarrel-1.5.0,io7m-com/quarrel,com.io7m.quarrel-1.5.0,e90b4a7004049ef0a45aadf1b73527704e87e799,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.0.0,io7m/quarrel,com.io7m.quarrel-1.0.0,io7m-com/quarrel,com.io7m.quarrel-1.0.0,64d5bc5ebdfc9440f639314bfd068f7263f7e24f,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.3.0,io7m/quarrel,com.io7m.quarrel-1.3.0,io7m-com/quarrel,com.io7m.quarrel-1.3.0,ffa0b416eccd57aea7659bfb5bde4cb328051868,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,1.0.0-beta0001,io7m/quarrel,com.io7m.quarrel-1.0.0-beta0001,io7m-com/quarrel,com.io7m.quarrel-1.0.0-beta0001,e38351c20c29749713ec93e1b3a376478649e27c,True,True,False,,
com.io7m.quarrel:com.io7m.quarrel,0.0.2,io7m/quarrel,com.io7m.quarrel-0.0.2,io7m-com/quarrel,com.io7m.quarrel-0.0.2,b37c4bf3d6eb1a3628d9aebde4ebf342f4da8375,True,True,False,,
com.io7m.wendover:com.io7m.wendover,0.0.2,io7m/wendover,com.io7m.wendover-0.0.2,io7m-com/wendover,com.io7m.wendover-0.0.2,7d668f74149f63de46d233d42978ff7262c9bd11,True,True,False,,
com.io7m.wendover:com.io7m.wendover,0.0.4,io7m/wendover,com.io7m.wendover-0.0.4,io7m-com/wendover,com.io7m.wendover-0.0.4,e7f273ebee699c5d5deafbcc77961d6e3a8ba695,True,True,False,,
com.io7m.wendover:com.io7m.wendover,1.0.1,io7m/wendover,com.io7m.wendover-1.0.1,io7m-com/wendover,com.io7m.wendover-1.0.1,66cc706bfcd1f130868aed62ee70049e207d578b,True,True,False,,
com.io7m.wendover:com.io7m.wendover,0.0.3,io7m/wendover,com.io7m.wendover-0.0.3,io7m-com/wendover,com.io7m.wendover-0.0.3,1bc2ca700bdfa45be9af3212a372cb71f0024e00,True,True,False,,
com.io7m.wendover:com.io7m.wendover,0.0.1,io7m/wendover,com.io7m.wendover-0.0.1,io7m-com/wendover,com.io7m.wendover-0.0.1,a80f5a3680fded9ea69cfb6b0025cec559cbf62c,True,True,False,,
com.io7m.jmulticlose:com.io7m.jmulticlose,1.0.0,io7m/jmulticlose,com.io7m.jmulticlose-1.0.0,io7m-com/jmulticlose,com.io7m.jmulticlose-1.0.0,dc9d7533118022eaef77da89239ffb26bd76e9aa,True,True,False,,
com.io7m.jmulticlose:com.io7m.jmulticlose,0.0.2,io7m/jmulticlose,com.io7m.jmulticlose-0.0.2,io7m-com/jmulticlose,com.io7m.jmulticlose-0.0.2,2e4c82ee4d2cdf8b65bfb887f93b4fba78f21ef9,True,True,False,,
com.io7m.jmulticlose:com.io7m.jmulticlose,1.1.0,io7m/jmulticlose,com.io7m.jmulticlose-1.1.0,io7m-com/jmulticlose,com.io7m.jmulticlose-1.1.0,cb7dc19dd05b6d8915523624488c7f37ca1f6a9f,True,True,False,,
com.io7m.jmurmur:com.io7m.jmurmur,2.0.0,io7m/jmurmur,com.io7m.jmurmur-2.0.0,io7m-com/jmurmur,com.io7m.jmurmur-2.0.0,f23415106b79d2c37317164adbef0dc0b6483424,True,True,False,,
com.io7m.verona:com.io7m.verona,0.0.1,io7m/verona,com.io7m.verona-0.0.1,io7m-com/verona,com.io7m.verona-0.0.1,5e5c7eb2f0106b183fe666a2548ec5e17c736dbd,True,True,False,,
com.io7m.verona:com.io7m.verona,1.0.0,io7m/verona,com.io7m.verona-1.0.0,io7m-com/verona,com.io7m.verona-1.0.0,2dac2a2bff9dcc3f0fc22d697dee3b517d19e16c,True,True,False,,
com.io7m.verona:com.io7m.verona,0.0.3,io7m/verona,com.io7m.verona-0.0.3,io7m-com/verona,com.io7m.verona-0.0.3,f058265f9e4e771a70c9b8f87481ea77d962378a,True,True,False,,
com.io7m.verona:com.io7m.verona,0.0.2,io7m/verona,com.io7m.verona-0.0.2,io7m-com/verona,com.io7m.verona-0.0.2,af1f02396b70011e2fd7540207932278ad952909,True,True,False,,
com.io7m.genevan:com.io7m.genevan,0.0.2,io7m/genevan,com.io7m.genevan-0.0.2,io7m-com/genevan,com.io7m.genevan-0.0.2,0af870231e20dc4b788abbf39e82b2265b42a698,True,True,False,,
com.io7m.cxbutton:com.io7m.cxbutton,0.0.2,io7m/cxbutton,com.io7m.cxbutton-0.0.2,io7m-com/cxbutton,com.io7m.cxbutton-0.0.2,4d0d16361ff8e167210074f1d8fb804efd0adb04,True,True,False,,
com.io7m.cxbutton:com.io7m.cxbutton,0.0.5,io7m/cxbutton,com.io7m.cxbutton-0.0.5,io7m-com/cxbutton,com.io7m.cxbutton-0.0.5,e6bd2b3e91b412f6e629ea47ddf899884f337b55,True,True,False,,
com.io7m.cxbutton:com.io7m.cxbutton,0.0.3,io7m/cxbutton,com.io7m.cxbutton-0.0.3,io7m-com/cxbutton,com.io7m.cxbutton-0.0.3,3336e98c8e9b4d0226dc90727323f680400b9678,True,True,False,,
com.io7m.jintegers:com.io7m.jintegers,3.0.0,io7m/jintegers,com.io7m.jintegers-3.0.0,io7m-com/jintegers,com.io7m.jintegers-3.0.0,4148dedc820bf825afdc5611a4c6e27193d0a08c,True,True,False,,
com.io7m.jserial:com.io7m.jserial,0.5.0,io7m/jserial,com.io7m.jserial-0.5.0,io7m-com/jserial,com.io7m.jserial-0.5.0,997681f90083b341420db705186edbd68c99a063,True,True,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.6,io7m/hibiscus,com.io7m.hibiscus-0.0.6,io7m-com/hibiscus,com.io7m.hibiscus-0.0.6,945edfb937faa8960de40000986ab2289a43e241,True,True,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.7,io7m/hibiscus,com.io7m.hibiscus-0.0.7,io7m-com/hibiscus,com.io7m.hibiscus-0.0.7,1705ebd9e66b483887f33bbdec0a104ebedaa05a,True,True,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.2,io7m/hibiscus,com.io7m.hibiscus-0.0.2,io7m-com/hibiscus,com.io7m.hibiscus-0.0.2,f470b125fc614c8b496516a071be9889f7de8161,True,False,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.4,io7m/hibiscus,com.io7m.hibiscus-0.0.4,io7m-com/hibiscus,com.io7m.hibiscus-0.0.4,5b80609da0c476808bd68b7572b656e2bd3303a4,True,True,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.3,io7m/hibiscus,com.io7m.hibiscus-0.0.3,io7m-com/hibiscus,com.io7m.hibiscus-0.0.3,4c3ec0aba2d979fb6fdc6406b2192e7b2860cf06,True,False,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.5,io7m/hibiscus,com.io7m.hibiscus-0.0.5,io7m-com/hibiscus,com.io7m.hibiscus-0.0.5,d9122484e9ae24633792abcbabbc26c7ea240480,True,True,False,,
com.io7m.hibiscus:com.io7m.hibiscus,0.0.8,io7m/hibiscus,com.io7m.hibiscus-0.0.8,io7m-com/hibiscus,com.io7m.hibiscus-0.0.8,3d295e9b50fa3f16e72d2fc997bd7b8f2da3e338,True,True,False,,
com.io7m.cedarbridge:com.io7m.cedarbridge,0.0.9,io7m/cedarbridge,com.io7m.cedarbridge-0.0.9,io7m-com/cedarbridge,com.io7m.cedarbridge-0.0.9,0a0eb0039adf3c6b6d9f81a98695edfbc3830530,True,True,False,,
com.io7m.cedarbridge:com.io7m.cedarbridge,1.2.0,io7m/cedarbridge,com.io7m.cedarbridge-1.2.0,io7m-com/cedarbridge,com.io7m.cedarbridge-1.2.0,be16b7c5817a9bb0bd118dd46adb381047483ba9,True,True,False,,
com.io7m.junsigned:com.io7m.junsigned,3.0.0,io7m/junsigned,com.io7m.junsigned-3.0.0,io7m-com/junsigned,com.io7m.junsigned-3.0.0,dc6ce890aec00345a7c0987f801ca1e9454876ad,True,True,False,,
com.io7m.jeucreader:com.io7m.jeucreader,3.0.0,io7m/jeucreader,com.io7m.jeucreader-3.0.0,io7m-com/jeucreader,com.io7m.jeucreader-3.0.0,2cc419504be9f1da622a4be7088ab7f4f394c489,True,True,False,,
com.io7m.jodist:com.io7m.jodist,2.0.0,io7m/jodist,com.io7m.jodist-2.0.0,io7m-com/jodist,com.io7m.jodist-2.0.0,168b3bd9192bd970cab62a8204e590e80e29ea96,True,True,True,,
com.io7m.lanark:com.io7m.lanark,1.0.0-beta0001,io7m/lanark,com.io7m.lanark-1.0.0-beta0001,io7m-com/lanark,com.io7m.lanark-1.0.0-beta0001,988a8b309e89f243c64f633dd57b0030661641e7,True,True,False,,
com.io7m.lanark:com.io7m.lanark,1.0.0,io7m/lanark,com.io7m.lanark-1.0.0,io7m-com/lanark,com.io7m.lanark-1.0.0,15bc98dd2ac4dc9d51da192bf57cbbca073f958e,True,True,False,,
com.io7m.lanark:com.io7m.lanark,1.1.0,io7m/lanark,com.io7m.lanark-1.1.0,io7m-com/lanark,com.io7m.lanark-1.1.0,22946f99013e43fae01aa40a39bfe7c5676e6e3c,True,True,False,,
com.io7m.idstore:com.io7m.idstore,0.0.14,io7m/idstore,eacd59a24ea2bd32c100e3dc7c180b68f0e029a7,io7m-com/idstore,com.io7m.idstore-0.0.14,eacd59a24ea2bd32c100e3dc7c180b68f0e029a7,True,True,False,,
com.io7m.idstore:com.io7m.idstore,1.0.0,io7m/idstore,com.io7m.idstore-1.0.0,io7m-com/idstore,com.io7m.idstore-1.0.0,18a70dc0600d06b28fdabb382b3a077c925f1c56,True,True,False,,
com.io7m.jcolorspace:com.io7m.jcolorspace,0.0.3,io7m/jcolorspace,com.io7m.jcolorspace-0.0.3,io7m-com/jcolorspace,com.io7m.jcolorspace-0.0.3,d2fffa01b1399edbc16ef5c8471c4bf91ed95c06,True,True,False,,
com.io7m.jaffirm:com.io7m.jaffirm,3.0.3,io7m/jaffirm,com.io7m.jaffirm-3.0.3,io7m-com/jaffirm,com.io7m.jaffirm-3.0.3,983273ddf86ed2e1d44f602a98b4802dab641997,True,True,False,,
com.io7m.jaffirm:com.io7m.jaffirm,4.0.0,io7m/jaffirm,com.io7m.jaffirm-4.0.0,io7m-com/jaffirm,com.io7m.jaffirm-4.0.0,f1826b239332e229fb0af9bcf589c822ffc66d4c,True,True,False,,
com.io7m.sunburst:com.io7m.sunburst,0.0.6,io7m/sunburst,com.io7m.sunburst-0.0.6,io7m-com/sunburst,com.io7m.sunburst-0.0.6,2155c9afa04323e1083dc7e1ad6ccd727674d803,True,True,False,,
com.io7m.jnfp:com.io7m.jnfp,3.0.0,io7m/jnfp,com.io7m.jnfp-3.0.0,io7m-com/jnfp,com.io7m.jnfp-3.0.0,b3b49a7fbc7156e326a2a0df15154a63a551bb5b,True,True,False,,
com.io7m.quixote:com.io7m.quixote,1.0.0,io7m/quixote,com.io7m.quixote-1.0.0,io7m-com/quixote,com.io7m.quixote-1.0.0,b3f1939afc214fc8775168cbfcd5186e7fd0f377,True,True,False,,
com.io7m.quixote:com.io7m.quixote,0.0.2,io7m/quixote,com.io7m.quixote-0.0.2,io7m-com/quixote,com.io7m.quixote-0.0.2,a2dc42e20bdc271d3aa042c8fa6a214918037c2e,True,True,False,,
com.io7m.quixote:com.io7m.quixote,0.0.1,io7m/quixote,com.io7m.quixote-0.0.1,io7m-com/quixote,com.io7m.quixote-0.0.1,3d4e5cfacf58ff1180cf187428c330451c3d286f,True,True,False,,
com.io7m.quixote:com.io7m.quixote,1.1.0,io7m/quixote,com.io7m.quixote-1.1.0,io7m-com/quixote,com.io7m.quixote-1.1.0,58663871bcc0b66aedbf1b0ab4617df369efc95f,True,True,False,,
com.io7m.jsx:com.io7m.jsx,3.0.3,io7m/jsx,com.io7m.jsx-3.0.3,io7m-com/jsx,com.io7m.jsx-3.0.3,513b9b00f726ace8219a0462980c12409a233e7c,True,True,False,,
com.io7m.jsx:com.io7m.jsx,3.1.1,io7m/jsx,com.io7m.jsx-3.1.1,io7m-com/jsx,com.io7m.jsx-3.1.1,3c289e5c6a480f307e3211f55b31a9ca3de187fa,True,True,False,,
com.io7m.jsx:com.io7m.jsx,3.0.2,io7m/jsx,com.io7m.jsx-3.0.2,io7m-com/jsx,com.io7m.jsx-3.0.2,7c64bb75c551e5a6cb20b0bd145b9f8021314b3d,True,True,False,,
com.io7m.jsx:com.io7m.jsx,3.1.0,io7m/jsx,com.io7m.jsx-3.1.0,io7m-com/jsx,com.io7m.jsx-3.1.0,279b7dbd2a971137c6d23a9ac6656c1d26359d47,True,True,False,,
com.io7m.jsx:com.io7m.jsx,3.0.1,io7m/jsx,com.io7m.jsx-3.0.1,io7m-com/jsx,com.io7m.jsx-3.0.1,7890371ac383faf03cfb1c803331a2762d7a2bbb,True,True,False,,
com.io7m.scando:com.io7m.scando,1.0.0,io7m/scando,com.io7m.scando-1.0.0,io7m-com/scando,com.io7m.scando-1.0.0,34dbb8356292d35936a2e561687dd308f3a53d19,True,True,False,,
com.io7m.jcoords:com.io7m.jcoords,2.0.0,io7m/jcoords,com.io7m.jcoords-2.0.0,io7m-com/jcoords,com.io7m.jcoords-2.0.0,c92419284eb7c46b4f18f3a95c347b66bfb66041,True,True,False,,
com.io7m.jvindicator:com.io7m.jvindicator,0.0.1,io7m/jvindicator,com.io7m.jvindicator-0.0.1,io7m-com/jvindicator,com.io7m.jvindicator-0.0.1,0a9dbe09d7d1f3467cf62d5e3468575367a07bf2,True,True,False,,
com.io7m.jvindicator:com.io7m.jvindicator,0.0.2,io7m/jvindicator,com.io7m.jvindicator-0.0.2,io7m-com/jvindicator,com.io7m.jvindicator-0.0.2,b28a58bb53d40250e85f9b5faf425e75225eeb1f,True,True,False,,
com.io7m.jnoisetype:com.io7m.jnoisetype,0.0.5,io7m/jnoisetype,com.io7m.jnoisetype-0.0.5,io7m-com/jnoisetype,com.io7m.jnoisetype-0.0.5,0cbe1063961b6ea5fb24f640020898fca45e216d,True,True,False,,
